state,player,mcts_distribution
"[1, 2, 1, 0]",1,"[('1000', 0.2), ('0100', 0.6666666666666666), ('0200', 0.06666666666666667), ('0010', 0.06666666666666667)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.1746987951807229), ('0100', 0.012048192771084338), ('0200', 0.3674698795180723), ('0010', 0.06626506024096386), ('0020', 0.0963855421686747), ('0030', 0.030120481927710843), ('0001', 0.0783132530120482), ('0002', 0.030120481927710843), ('0003', 0.13253012048192772), ('0004', 0.012048192771084338)]"
"[1, 0, 3, 4]",-1,"[('1000', 0.11904761904761904), ('0010', 0.07142857142857142), ('0020', 0.23809523809523808), ('0030', 0.07142857142857142), ('0001', 0.047619047619047616), ('0002', 0.16666666666666666), ('0003', 0.16666666666666666), ('0004', 0.11904761904761904)]"
"[1, 0, 1, 4]",1,"[('1000', 0.0625), ('0010', 0.0625), ('0001', 0.125), ('0002', 0.0625), ('0003', 0.625), ('0004', 0.0625)]"
"[1, 0, 1, 1]",-1,"[('1000', 0.3333333333333333), ('0010', 0.3333333333333333), ('0001', 0.3333333333333333)]"
"[0, 0, 1, 1]",1,"[('0010', 0.5), ('0001', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.029850746268656716), ('0100', 0.029850746268656716), ('0200', 0.07462686567164178), ('0010', 0.16417910447761194), ('0020', 0.029850746268656716), ('0030', 0.19402985074626866), ('0001', 0.16417910447761194), ('0002', 0.11940298507462686), ('0003', 0.029850746268656716), ('0004', 0.16417910447761194)]"
"[1, 2, 0, 4]",-1,"[('1000', 0.35294117647058826), ('0100', 0.14705882352941177), ('0200', 0.11764705882352941), ('0001', 0.058823529411764705), ('0002', 0.20588235294117646), ('0003', 0.058823529411764705), ('0004', 0.058823529411764705)]"
"[0, 2, 0, 4]",1,"[('0100', 0.2916666666666667), ('0200', 0.041666666666666664), ('0001', 0.4166666666666667), ('0002', 0.16666666666666666), ('0003', 0.041666666666666664), ('0004', 0.041666666666666664)]"
"[0, 2, 0, 3]",-1,"[('0100', 0.07142857142857142), ('0200', 0.21428571428571427), ('0001', 0.35714285714285715), ('0002', 0.21428571428571427), ('0003', 0.14285714285714285)]"
"[0, 2, 0, 2]",1,"[('0100', 0.2), ('0200', 0.2), ('0001', 0.4), ('0002', 0.2)]"
"[0, 2, 0, 1]",-1,"[('0100', 0.3333333333333333), ('0200', 0.3333333333333333), ('0001', 0.3333333333333333)]"
"[0, 1, 0, 1]",1,"[('0100', 0.5), ('0001', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.05223880597014925), ('0100', 0.11940298507462686), ('0200', 0.022388059701492536), ('0010', 0.05223880597014925), ('0020', 0.08955223880597014), ('0030', 0.08955223880597014), ('0001', 0.08208955223880597), ('0002', 0.08208955223880597), ('0003', 0.20149253731343283), ('0004', 0.208955223880597)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.07692307692307693), ('0100', 0.07692307692307693), ('0200', 0.23076923076923078), ('0010', 0.15384615384615385), ('0020', 0.15384615384615385), ('0030', 0.3076923076923077)]"
"[1, 2, 0, 0]",1,"[('1000', 0.5), ('0100', 0.25), ('0200', 0.25)]"
"[1, 2, 3, 4]",1,"[('1000', 0.16346153846153846), ('0100', 0.019230769230769232), ('0200', 0.16346153846153846), ('0010', 0.2692307692307692), ('0020', 0.019230769230769232), ('0030', 0.019230769230769232), ('0001', 0.09615384615384616), ('0002', 0.038461538461538464), ('0003', 0.019230769230769232), ('0004', 0.19230769230769232)]"
"[1, 2, 2, 4]",-1,"[('1000', 0.06349206349206349), ('0100', 0.06349206349206349), ('0200', 0.06349206349206349), ('0010', 0.20634920634920634), ('0020', 0.20634920634920634), ('0001', 0.1746031746031746), ('0002', 0.07936507936507936), ('0003', 0.031746031746031744), ('0004', 0.1111111111111111)]"
"[1, 2, 1, 4]",1,"[('1000', 0.1658291457286432), ('0100', 0.03015075376884422), ('0200', 0.08040201005025126), ('0010', 0.10552763819095477), ('0001', 0.4472361809045226), ('0002', 0.09547738693467336), ('0003', 0.06030150753768844), ('0004', 0.01507537688442211)]"
"[1, 2, 1, 3]",-1,"[('1000', 0.05813953488372093), ('0100', 0.1744186046511628), ('0200', 0.1511627906976744), ('0010', 0.29069767441860467), ('0001', 0.05813953488372093), ('0002', 0.1511627906976744), ('0003', 0.11627906976744186)]"
"[1, 2, 0, 3]",1,"[('1000', 0.26666666666666666), ('0100', 0.06666666666666667), ('0200', 0.3333333333333333), ('0001', 0.06666666666666667), ('0002', 0.2), ('0003', 0.06666666666666667)]"
"[1, 0, 0, 3]",-1,"[('1000', 0.2), ('0001', 0.4), ('0002', 0.2), ('0003', 0.2)]"
"[1, 0, 0, 2]",1,"[('1000', 0.5), ('0001', 0.25), ('0002', 0.25)]"
"[1, 2, 3, 4]",1,"[('1000', 0.23809523809523808), ('0100', 0.1349206349206349), ('0200', 0.015873015873015872), ('0010', 0.015873015873015872), ('0020', 0.20634920634920634), ('0030', 0.2222222222222222), ('0001', 0.015873015873015872), ('0002', 0.047619047619047616), ('0003', 0.0873015873015873), ('0004', 0.015873015873015872)]"
"[0, 2, 3, 4]",-1,"[('0100', 0.18055555555555555), ('0200', 0.027777777777777776), ('0010', 0.2361111111111111), ('0020', 0.125), ('0030', 0.18055555555555555), ('0001', 0.027777777777777776), ('0002', 0.125), ('0003', 0.027777777777777776), ('0004', 0.06944444444444445)]"
"[0, 2, 2, 4]",1,"[('0100', 0.2549019607843137), ('0200', 0.23529411764705882), ('0010', 0.0392156862745098), ('0020', 0.27450980392156865), ('0001', 0.0392156862745098), ('0002', 0.0392156862745098), ('0003', 0.0784313725490196), ('0004', 0.0392156862745098)]"
"[0, 2, 0, 4]",-1,"[('0100', 0.4), ('0200', 0.06666666666666667), ('0001', 0.06666666666666667), ('0002', 0.06666666666666667), ('0003', 0.26666666666666666), ('0004', 0.13333333333333333)]"
"[0, 1, 0, 4]",1,"[('0100', 0.16666666666666666), ('0001', 0.3333333333333333), ('0002', 0.16666666666666666), ('0003', 0.16666666666666666), ('0004', 0.16666666666666666)]"
"[0, 1, 0, 3]",-1,"[('0100', 0.2), ('0001', 0.4), ('0002', 0.2), ('0003', 0.2)]"
"[0, 1, 0, 2]",1,"[('0100', 0.3333333333333333), ('0001', 0.3333333333333333), ('0002', 0.3333333333333333)]"
"[1, 2, 3, 4]",1,"[('1000', 0.06030150753768844), ('0100', 0.04522613065326633), ('0200', 0.02512562814070352), ('0010', 0.1306532663316583), ('0020', 0.05025125628140704), ('0030', 0.04522613065326633), ('0001', 0.32663316582914576), ('0002', 0.21105527638190955), ('0003', 0.01507537688442211), ('0004', 0.09045226130653267)]"
"[1, 2, 3, 3]",-1,"[('1000', 0.11392405063291139), ('0100', 0.05063291139240506), ('0200', 0.10126582278481013), ('0010', 0.21518987341772153), ('0020', 0.02531645569620253), ('0030', 0.06329113924050633), ('0001', 0.20253164556962025), ('0002', 0.02531645569620253), ('0003', 0.20253164556962025)]"
"[1, 2, 2, 3]",1,"[('1000', 0.027777777777777776), ('0100', 0.4722222222222222), ('0200', 0.18055555555555555), ('0010', 0.05555555555555555), ('0020', 0.027777777777777776), ('0001', 0.08333333333333333), ('0002', 0.125), ('0003', 0.027777777777777776)]"
"[1, 1, 2, 3]",-1,"[('1000', 0.043478260869565216), ('0100', 0.5), ('0010', 0.043478260869565216), ('0020', 0.08695652173913043), ('0001', 0.08695652173913043), ('0002', 0.1956521739130435), ('0003', 0.043478260869565216)]"
"[1, 0, 2, 3]",1,"[('1000', 0.1111111111111111), ('0010', 0.1111111111111111), ('0020', 0.07407407407407407), ('0001', 0.3333333333333333), ('0002', 0.2222222222222222), ('0003', 0.14814814814814814)]"
"[1, 0, 2, 2]",-1,"[('1000', 0.1111111111111111), ('0010', 0.3888888888888889), ('0020', 0.1111111111111111), ('0001', 0.16666666666666666), ('0002', 0.2222222222222222)]"
"[1, 0, 1, 2]",1,"[('1000', 0.23529411764705882), ('0010', 0.11764705882352941), ('0001', 0.5882352941176471), ('0002', 0.058823529411764705)]"
"[1, 0, 1, 1]",-1,"[('1000', 0.3333333333333333), ('0010', 0.3333333333333333), ('0001', 0.3333333333333333)]"
"[0, 0, 1, 1]",1,"[('0010', 0.5), ('0001', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.030303030303030304), ('0100', 0.07575757575757576), ('0200', 0.3484848484848485), ('0010', 0.06060606060606061), ('0020', 0.030303030303030304), ('0030', 0.19696969696969696), ('0001', 0.12121212121212122), ('0002', 0.030303030303030304), ('0003', 0.030303030303030304), ('0004', 0.07575757575757576)]"
"[1, 0, 3, 4]",-1,"[('1000', 0.05555555555555555), ('0010', 0.32222222222222224), ('0020', 0.16666666666666666), ('0030', 0.1), ('0001', 0.14444444444444443), ('0002', 0.03333333333333333), ('0003', 0.14444444444444443), ('0004', 0.03333333333333333)]"
"[1, 0, 2, 4]",1,"[('1000', 0.23809523809523808), ('0010', 0.047619047619047616), ('0020', 0.047619047619047616), ('0001', 0.3333333333333333), ('0002', 0.047619047619047616), ('0003', 0.09523809523809523), ('0004', 0.19047619047619047)]"
"[1, 0, 2, 3]",-1,"[('1000', 0.10714285714285714), ('0010', 0.07142857142857142), ('0020', 0.10714285714285714), ('0001', 0.35714285714285715), ('0002', 0.21428571428571427), ('0003', 0.14285714285714285)]"
"[1, 0, 2, 2]",1,"[('1000', 0.125), ('0010', 0.125), ('0020', 0.125), ('0001', 0.125), ('0002', 0.5)]"
"[1, 0, 2, 0]",-1,"[('1000', 0.3333333333333333), ('0010', 0.3333333333333333), ('0020', 0.3333333333333333)]"
"[1, 2, 3, 4]",1,"[('1000', 0.035175879396984924), ('0100', 0.12562814070351758), ('0200', 0.08542713567839195), ('0010', 0.08542713567839195), ('0020', 0.27638190954773867), ('0030', 0.02512562814070352), ('0001', 0.23115577889447236), ('0002', 0.035175879396984924), ('0003', 0.05025125628140704), ('0004', 0.05025125628140704)]"
"[1, 2, 1, 4]",-1,"[('1000', 0.16455696202531644), ('0100', 0.20253164556962025), ('0200', 0.17721518987341772), ('0010', 0.02531645569620253), ('0001', 0.02531645569620253), ('0002', 0.12658227848101267), ('0003', 0.1518987341772152), ('0004', 0.12658227848101267)]"
"[1, 1, 1, 4]",1,"[('1000', 0.15), ('0100', 0.05), ('0010', 0.05), ('0001', 0.1), ('0002', 0.1), ('0003', 0.05), ('0004', 0.5)]"
"[1, 1, 1, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.054945054945054944), ('0100', 0.027472527472527472), ('0200', 0.06043956043956044), ('0010', 0.07142857142857142), ('0020', 0.2967032967032967), ('0030', 0.13736263736263737), ('0001', 0.2032967032967033), ('0002', 0.01098901098901099), ('0003', 0.07692307692307693), ('0004', 0.06043956043956044)]"
"[1, 2, 1, 4]",-1,"[('1000', 0.4803921568627451), ('0100', 0.09803921568627451), ('0200', 0.13725490196078433), ('0010', 0.029411764705882353), ('0001', 0.029411764705882353), ('0002', 0.029411764705882353), ('0003', 0.11764705882352941), ('0004', 0.0784313725490196)]"
"[0, 2, 1, 4]",1,"[('0100', 0.3157894736842105), ('0200', 0.10526315789473684), ('0010', 0.05263157894736842), ('0001', 0.05263157894736842), ('0002', 0.21052631578947367), ('0003', 0.05263157894736842), ('0004', 0.21052631578947367)]"
"[0, 1, 1, 4]",-1,"[('0100', 0.06666666666666667), ('0010', 0.06666666666666667), ('0001', 0.06666666666666667), ('0002', 0.06666666666666667), ('0003', 0.6666666666666666), ('0004', 0.06666666666666667)]"
"[0, 1, 1, 1]",1,"[('0100', 0.3333333333333333), ('0010', 0.3333333333333333), ('0001', 0.3333333333333333)]"
"[0, 0, 1, 1]",-1,"[('0010', 0.5), ('0001', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.11940298507462686), ('0100', 0.09701492537313433), ('0200', 0.3283582089552239), ('0010', 0.05970149253731343), ('0020', 0.03731343283582089), ('0030', 0.09701492537313433), ('0001', 0.022388059701492536), ('0002', 0.05970149253731343), ('0003', 0.05970149253731343), ('0004', 0.11940298507462686)]"
"[1, 0, 3, 4]",-1,"[('1000', 0.2222222222222222), ('0010', 0.037037037037037035), ('0020', 0.07407407407407407), ('0030', 0.07407407407407407), ('0001', 0.25925925925925924), ('0002', 0.037037037037037035), ('0003', 0.18518518518518517), ('0004', 0.1111111111111111)]"
"[1, 0, 3, 3]",1,"[('1000', 0.09090909090909091), ('0010', 0.09090909090909091), ('0020', 0.18181818181818182), ('0030', 0.2727272727272727), ('0001', 0.18181818181818182), ('0002', 0.09090909090909091), ('0003', 0.09090909090909091)]"
"[1, 0, 0, 3]",-1,"[('1000', 0.2), ('0001', 0.4), ('0002', 0.2), ('0003', 0.2)]"
"[1, 0, 0, 2]",1,"[('1000', 0.3333333333333333), ('0001', 0.3333333333333333), ('0002', 0.3333333333333333)]"
"[1, 2, 3, 4]",1,"[('1000', 0.037037037037037035), ('0100', 0.12962962962962962), ('0200', 0.1388888888888889), ('0010', 0.037037037037037035), ('0020', 0.4074074074074074), ('0030', 0.07407407407407407), ('0001', 0.08333333333333333), ('0002', 0.018518518518518517), ('0003', 0.018518518518518517), ('0004', 0.05555555555555555)]"
"[1, 2, 1, 4]",-1,"[('1000', 0.23943661971830985), ('0100', 0.15492957746478872), ('0200', 0.056338028169014086), ('0010', 0.056338028169014086), ('0001', 0.19718309859154928), ('0002', 0.14084507042253522), ('0003', 0.1267605633802817), ('0004', 0.028169014084507043)]"
"[0, 2, 1, 4]",1,"[('0100', 0.20833333333333334), ('0200', 0.041666666666666664), ('0010', 0.125), ('0001', 0.20833333333333334), ('0002', 0.041666666666666664), ('0003', 0.20833333333333334), ('0004', 0.16666666666666666)]"
"[0, 1, 1, 4]",-1,"[('0100', 0.047619047619047616), ('0010', 0.14285714285714285), ('0001', 0.14285714285714285), ('0002', 0.14285714285714285), ('0003', 0.47619047619047616), ('0004', 0.047619047619047616)]"
"[0, 1, 1, 1]",1,"[('0100', 0.3333333333333333), ('0010', 0.3333333333333333), ('0001', 0.3333333333333333)]"
"[0, 0, 1, 1]",-1,"[('0010', 0.5), ('0001', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.017857142857142856), ('0100', 0.017857142857142856), ('0200', 0.11607142857142858), ('0010', 0.2767857142857143), ('0020', 0.0625), ('0030', 0.017857142857142856), ('0001', 0.05357142857142857), ('0002', 0.14285714285714285), ('0003', 0.19642857142857142), ('0004', 0.09821428571428571)]"
"[1, 2, 2, 4]",-1,"[('1000', 0.11320754716981132), ('0100', 0.09433962264150944), ('0200', 0.05660377358490566), ('0010', 0.11320754716981132), ('0020', 0.03773584905660377), ('0001', 0.03773584905660377), ('0002', 0.20754716981132076), ('0003', 0.11320754716981132), ('0004', 0.22641509433962265)]"
"[1, 2, 2, 0]",1,"[('1000', 0.08333333333333333), ('0100', 0.16666666666666666), ('0200', 0.16666666666666666), ('0010', 0.25), ('0020', 0.3333333333333333)]"
"[1, 2, 0, 0]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0200', 0.3333333333333333)]"
"[1, 2, 3, 4]",1,"[('1000', 0.09547738693467336), ('0100', 0.1507537688442211), ('0200', 0.06532663316582915), ('0010', 0.08040201005025126), ('0020', 0.04020100502512563), ('0030', 0.035175879396984924), ('0001', 0.24120603015075376), ('0002', 0.06030150753768844), ('0003', 0.19597989949748743), ('0004', 0.035175879396984924)]"
"[1, 2, 3, 3]",-1,"[('1000', 0.04285714285714286), ('0100', 0.18571428571428572), ('0200', 0.37142857142857144), ('0010', 0.07142857142857142), ('0020', 0.04285714285714286), ('0030', 0.04285714285714286), ('0001', 0.04285714285714286), ('0002', 0.04285714285714286), ('0003', 0.15714285714285714)]"
"[1, 0, 3, 3]",1,"[('1000', 0.34782608695652173), ('0010', 0.06521739130434782), ('0020', 0.10869565217391304), ('0030', 0.043478260869565216), ('0001', 0.13043478260869565), ('0002', 0.1956521739130435), ('0003', 0.10869565217391304)]"
"[0, 0, 3, 3]",-1,"[('0010', 0.15384615384615385), ('0020', 0.07692307692307693), ('0030', 0.07692307692307693), ('0001', 0.07692307692307693), ('0002', 0.38461538461538464), ('0003', 0.23076923076923078)]"
"[0, 0, 3, 1]",1,"[('0010', 0.25), ('0020', 0.25), ('0030', 0.25), ('0001', 0.25)]"
"[0, 0, 2, 1]",-1,"[('0010', 0.3333333333333333), ('0020', 0.3333333333333333), ('0001', 0.3333333333333333)]"
"[0, 0, 1, 1]",1,"[('0010', 0.5), ('0001', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.23357664233576642), ('0100', 0.1678832116788321), ('0200', 0.08759124087591241), ('0010', 0.0364963503649635), ('0020', 0.06569343065693431), ('0030', 0.10948905109489052), ('0001', 0.051094890510948905), ('0002', 0.072992700729927), ('0003', 0.08759124087591241), ('0004', 0.08759124087591241)]"
"[0, 2, 3, 4]",-1,"[('0100', 0.0425531914893617), ('0200', 0.10638297872340426), ('0010', 0.10638297872340426), ('0020', 0.0851063829787234), ('0030', 0.0851063829787234), ('0001', 0.0425531914893617), ('0002', 0.0425531914893617), ('0003', 0.44680851063829785), ('0004', 0.0425531914893617)]"
"[0, 2, 3, 1]",1,"[('0100', 0.10526315789473684), ('0200', 0.10526315789473684), ('0010', 0.05263157894736842), ('0020', 0.10526315789473684), ('0030', 0.21052631578947367), ('0001', 0.42105263157894735)]"
"[0, 2, 3, 0]",-1,"[('0100', 0.09090909090909091), ('0200', 0.09090909090909091), ('0010', 0.5454545454545454), ('0020', 0.09090909090909091), ('0030', 0.18181818181818182)]"
"[0, 2, 2, 0]",1,"[('0100', 0.125), ('0200', 0.25), ('0010', 0.5), ('0020', 0.125)]"
"[0, 2, 1, 0]",-1,"[('0100', 0.3333333333333333), ('0200', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.01507537688442211), ('0100', 0.04522613065326633), ('0200', 0.11557788944723618), ('0010', 0.15577889447236182), ('0020', 0.10050251256281408), ('0030', 0.07035175879396985), ('0001', 0.21608040201005024), ('0002', 0.135678391959799), ('0003', 0.11055276381909548), ('0004', 0.035175879396984924)]"
"[1, 2, 3, 3]",-1,"[('1000', 0.08035714285714286), ('0100', 0.08928571428571429), ('0200', 0.10714285714285714), ('0010', 0.044642857142857144), ('0020', 0.17857142857142858), ('0030', 0.026785714285714284), ('0001', 0.044642857142857144), ('0002', 0.17857142857142858), ('0003', 0.25)]"
"[1, 2, 3, 0]",1,"[('1000', 0.13043478260869565), ('0100', 0.13043478260869565), ('0200', 0.21739130434782608), ('0010', 0.17391304347826086), ('0020', 0.30434782608695654), ('0030', 0.043478260869565216)]"
"[1, 2, 1, 0]",-1,"[('1000', 0.0625), ('0100', 0.625), ('0200', 0.0625), ('0010', 0.25)]"
"[1, 1, 1, 0]",1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0010', 0.3333333333333333)]"
"[0, 1, 1, 0]",-1,"[('0100', 0.5), ('0010', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.02197802197802198), ('0100', 0.08791208791208792), ('0200', 0.1978021978021978), ('0010', 0.0989010989010989), ('0020', 0.08791208791208792), ('0030', 0.2087912087912088), ('0001', 0.04395604395604396), ('0002', 0.13186813186813187), ('0003', 0.0989010989010989), ('0004', 0.02197802197802198)]"
"[1, 2, 0, 4]",-1,"[('1000', 0.16666666666666666), ('0100', 0.08333333333333333), ('0200', 0.05555555555555555), ('0001', 0.08333333333333333), ('0002', 0.4166666666666667), ('0003', 0.08333333333333333), ('0004', 0.1111111111111111)]"
"[1, 2, 0, 2]",1,"[('1000', 0.1), ('0100', 0.1), ('0200', 0.4), ('0001', 0.2), ('0002', 0.2)]"
"[1, 0, 0, 2]",-1,"[('1000', 0.5), ('0001', 0.25), ('0002', 0.25)]"
"[1, 2, 3, 4]",1,"[('1000', 0.16080402010050251), ('0100', 0.04020100502512563), ('0200', 0.17587939698492464), ('0010', 0.06532663316582915), ('0020', 0.27638190954773867), ('0030', 0.05025125628140704), ('0001', 0.08040201005025126), ('0002', 0.035175879396984924), ('0003', 0.07537688442211055), ('0004', 0.04020100502512563)]"
"[1, 2, 1, 4]",-1,"[('1000', 0.26744186046511625), ('0100', 0.16279069767441862), ('0200', 0.023255813953488372), ('0010', 0.2441860465116279), ('0001', 0.1744186046511628), ('0002', 0.023255813953488372), ('0003', 0.08139534883720931), ('0004', 0.023255813953488372)]"
"[0, 2, 1, 4]",1,"[('0100', 0.23529411764705882), ('0200', 0.35294117647058826), ('0010', 0.058823529411764705), ('0001', 0.058823529411764705), ('0002', 0.058823529411764705), ('0003', 0.058823529411764705), ('0004', 0.17647058823529413)]"
"[0, 0, 1, 4]",-1,"[('0010', 0.2), ('0001', 0.2), ('0002', 0.2), ('0003', 0.2), ('0004', 0.2)]"
"[1, 2, 3, 4]",1,"[('1000', 0.050955414012738856), ('0100', 0.044585987261146494), ('0200', 0.050955414012738856), ('0010', 0.10191082802547771), ('0020', 0.10191082802547771), ('0030', 0.18471337579617833), ('0001', 0.22929936305732485), ('0002', 0.08280254777070063), ('0003', 0.01910828025477707), ('0004', 0.1337579617834395)]"
"[1, 2, 3, 3]",-1,"[('1000', 0.023809523809523808), ('0100', 0.10714285714285714), ('0200', 0.023809523809523808), ('0010', 0.20238095238095238), ('0020', 0.11904761904761904), ('0030', 0.16666666666666666), ('0001', 0.047619047619047616), ('0002', 0.2857142857142857), ('0003', 0.023809523809523808)]"
"[1, 2, 3, 1]",1,"[('1000', 0.3548387096774194), ('0100', 0.03225806451612903), ('0200', 0.03225806451612903), ('0010', 0.03225806451612903), ('0020', 0.03225806451612903), ('0030', 0.22580645161290322), ('0001', 0.2903225806451613)]"
"[0, 2, 3, 1]",-1,"[('0100', 0.0625), ('0200', 0.375), ('0010', 0.0625), ('0020', 0.375), ('0030', 0.0625), ('0001', 0.0625)]"
"[0, 0, 3, 1]",1,"[('0010', 0.25), ('0020', 0.25), ('0030', 0.25), ('0001', 0.25)]"
"[0, 0, 2, 1]",-1,"[('0010', 0.3333333333333333), ('0020', 0.3333333333333333), ('0001', 0.3333333333333333)]"
"[0, 0, 1, 1]",1,"[('0010', 0.5), ('0001', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.19090909090909092), ('0100', 0.10909090909090909), ('0200', 0.01818181818181818), ('0010', 0.10909090909090909), ('0020', 0.13636363636363635), ('0030', 0.08181818181818182), ('0001', 0.01818181818181818), ('0002', 0.01818181818181818), ('0003', 0.08181818181818182), ('0004', 0.23636363636363636)]"
"[1, 2, 3, 0]",-1,"[('1000', 0.07692307692307693), ('0100', 0.23076923076923078), ('0200', 0.07692307692307693), ('0010', 0.23076923076923078), ('0020', 0.07692307692307693), ('0030', 0.3076923076923077)]"
"[1, 2, 0, 0]",1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0200', 0.3333333333333333)]"
"[1, 2, 3, 4]",1,"[('1000', 0.11494252873563218), ('0100', 0.21839080459770116), ('0200', 0.022988505747126436), ('0010', 0.022988505747126436), ('0020', 0.022988505747126436), ('0030', 0.09195402298850575), ('0001', 0.022988505747126436), ('0002', 0.26436781609195403), ('0003', 0.06896551724137931), ('0004', 0.14942528735632185)]"
"[1, 2, 3, 2]",-1,"[('1000', 0.0975609756097561), ('0100', 0.016260162601626018), ('0200', 0.13821138211382114), ('0010', 0.016260162601626018), ('0020', 0.3983739837398374), ('0030', 0.10569105691056911), ('0001', 0.016260162601626018), ('0002', 0.21138211382113822)]"
"[1, 2, 1, 2]",1,"[('1000', 0.14893617021276595), ('0100', 0.14893617021276595), ('0200', 0.0425531914893617), ('0010', 0.3191489361702128), ('0001', 0.1702127659574468), ('0002', 0.1702127659574468)]"
"[1, 2, 0, 2]",-1,"[('1000', 0.13636363636363635), ('0100', 0.3181818181818182), ('0200', 0.22727272727272727), ('0001', 0.2727272727272727), ('0002', 0.045454545454545456)]"
"[1, 1, 0, 2]",1,"[('1000', 0.07692307692307693), ('0100', 0.07692307692307693), ('0001', 0.7692307692307693), ('0002', 0.07692307692307693)]"
"[1, 1, 0, 1]",-1,"[('1000', 0.3333333333333333), ('0100', 0.3333333333333333), ('0001', 0.3333333333333333)]"
"[0, 1, 0, 1]",1,"[('0100', 0.5), ('0001', 0.5)]"
"[1, 2, 3, 4]",1,"[('1000', 0.024096385542168676), ('0100', 0.060240963855421686), ('0200', 0.39759036144578314), ('0010', 0.18072289156626506), ('0020', 0.024096385542168676), ('0030', 0.024096385542168676), ('0001', 0.060240963855421686), ('0002', 0.1566265060240964), ('0003', 0.024096385542168676), ('0004', 0.04819277108433735)]"
"[1, 0, 3, 4]",-1,"[('1000', 0.023529411764705882), ('0010', 0.18823529411764706), ('0020', 0.11764705882352941), ('0030', 0.023529411764705882), ('0001', 0.4588235294117647), ('0002', 0.1411764705882353), ('0003', 0.023529411764705882), ('0004', 0.023529411764705882)]"
"[1, 0, 3, 3]",1,"[('1000', 0.32), ('0010', 0.28), ('0020', 0.04), ('0030', 0.24), ('0001', 0.04), ('0002', 0.04), ('0003', 0.04)]"
"[0, 0, 3, 3]",-1,"[('0010', 0.047619047619047616), ('0020', 0.2857142857142857), ('0030', 0.047619047619047616), ('0001', 0.38095238095238093), ('0002', 0.19047619047619047), ('0003', 0.047619047619047616)]"
"[0, 0, 3, 2]",1,"[('0010', 0.1), ('0020', 0.4), ('0030', 0.2), ('0001', 0.1), ('0002', 0.2)]"
"[0, 0, 1, 2]",-1,"[('0010', 0.3333333333333333), ('0001', 0.3333333333333333), ('0002', 0.3333333333333333)]"
"[1, 2, 3, 4]",1,"[('1000', 0.10869565217391304), ('0100', 0.10869565217391304), ('0200', 0.06521739130434782), ('0010', 0.14130434782608695), ('0020', 0.021739130434782608), ('0030', 0.18478260869565216), ('0001', 0.021739130434782608), ('0002', 0.07608695652173914), ('0003', 0.10869565217391304), ('0004', 0.16304347826086957)]"
"[1, 2, 0, 4]",-1,"[('1000', 0.07142857142857142), ('0100', 0.14285714285714285), ('0200', 0.07142857142857142), ('0001', 0.14285714285714285), ('0002', 0.21428571428571427), ('0003', 0.07142857142857142), ('0004', 0.2857142857142857)]"
"[1, 2, 0, 0]",1,"[('1000', 0.5), ('0100', 0.25), ('0200', 0.25)]"
"[1, 2, 3, 4]",1,"[('1000', 0.07035175879396985), ('0100', 0.18090452261306533), ('0200', 0.1658291457286432), ('0010', 0.05025125628140704), ('0020', 0.01507537688442211), ('0030', 0.07537688442211055), ('0001', 0.20100502512562815), ('0002', 0.1457286432160804), ('0003', 0.06030150753768844), ('0004', 0.035175879396984924)]"
"[1, 2, 3, 3]",-1,"[('1000', 0.19597989949748743), ('0100', 0.06030150753768844), ('0200', 0.02512562814070352), ('0010', 0.06030150753768844), ('0020', 0.20100502512562815), ('0030', 0.02512562814070352), ('0001', 0.035175879396984924), ('0002', 0.3417085427135678), ('0003', 0.05527638190954774)]"
"[1, 2, 3, 1]",1,"[('1000', 0.28), ('0100', 0.22), ('0200', 0.04), ('0010', 0.04), ('0020', 0.18), ('0030', 0.06), ('0001', 0.18)]"
"[0, 2, 3, 1]",-1,"[('0100', 0.2), ('0200', 0.13333333333333333), ('0010', 0.3333333333333333), ('0020', 0.15555555555555556), ('0030', 0.08888888888888889), ('0001', 0.08888888888888889)]"
